-127	-127	-126
-127	-126	-126
-127	-125	-125
-127	-124	-125
-127	-123	-124
-127	-122	-124
-127	-121	-123
-127	-120	-123
-127	-119	-122
-127	-118	-122
-127	-117	-121
-127	-116	-121
-127	-115	-120
-127	-114	-120
-127	-113	-119
-127	-112	-119
-127	-111	-118
-127	-110	-118
-127	-109	-117
-127	-108	-117
-127	-107	-116
-127	-106	-116
-127	-105	-115
-127	-104	-115
-127	-103	-114
-127	-102	-114
-127	-101	-113
-127	-100	-113
-127	-99	-112
-127	-98	-112
-127	-97	-111
-127	-96	-111
-127	-95	-110
-127	-94	-110
-127	-93	-109
-127	-92	-109
-127	-91	-108
-127	-90	-108
-127	-89	-107
-127	-88	-107
-127	-87	-106
-127	-86	-106
-127	-85	-105
-127	-84	-105
-127	-83	-104
-127	-82	-104
-127	-81	-103
-127	-80	-103
-127	-79	-102
-127	-78	-102
-127	-77	-101
-127	-76	-101
-127	-75	-100
-127	-74	-100
-127	-73	-99
-127	-72	-99
-127	-71	-98
-127	-70	-98
-127	-69	-97
-127	-68	-97
-127	-67	-96
-127	-66	-96
-127	-65	-95
-127	-64	-95
-127	-63	-94
-127	-62	-94
-127	-61	-93
-127	-60	-93
-127	-59	-92
-127	-58	-92
-127	-57	-91
-127	-56	-91
-127	-55	-90
-127	-54	-90
-127	-53	-89
-127	-52	-89
-127	-51	-88
-127	-50	-88
-127	-49	-87
-127	-48	-87
-127	-47	-86
-127	-46	-86
-127	-45	-85
-127	-44	-85
-127	-43	-84
-127	-42	-84
-127	-41	-83
-127	-40	-83
-127	-39	-82
-127	-38	-82
-127	-37	-81
-127	-36	-81
-127	-35	-80
-127	-34	-80
-127	-33	-79
-127	-32	-79
-127	-31	-78
-127	-30	-78
-127	-29	-77
-127	-28	-77
-127	-27	-76
-127	-26	-76
-127	-25	-75
-127	-24	-75
-127	-23	-74
-127	-22	-74
-127	-21	-73
-127	-20	-73
-127	-19	-72
-127	-18	-72
-127	-17	-71
-127	-16	-71
-127	-15	-70
-127	-14	-70
-127	-13	-69
-127	-12	-69
-127	-11	-68
-127	-10	-68
-127	-9	-67
-127	-8	-67
-127	-7	-66
-127	-6	-66
-127	-5	-65
-127	-4	-65
-127	-3	-64
-127	-2	-64
-127	-1	-63
-127	0	-63
-127	1	-62
-127	2	-62
-127	3	-61
-127	4	-61
-127	5	-60
-127	6	-60
-127	7	-59
-127	8	-59
-127	9	-58
-127	10	-58
-127	11	-57
-127	12	-57
-127	13	-56
-127	14	-56
-127	15	-55
-127	16	-55
-127	17	-54
-127	18	-54
-127	19	-53
-127	20	-53
-127	21	-52
-127	22	-52
-127	23	-51
-127	24	-51
-127	25	-50
-127	26	-50
-127	27	-49
-127	28	-49
-127	29	-48
-127	30	-48
-127	31	-47
-127	32	-47
-127	33	-46
-127	34	-46
-127	35	-45
-127	36	-45
-127	37	-44
-127	38	-44
-127	39	-43
-127	40	-43
-127	41	-42
-127	42	-42
-127	43	-41
-127	44	-41
-127	45	-40
-127	46	-40
-127	47	-39
-127	48	-39
-127	49	-38
-127	50	-38
-127	51	-37
-127	52	-37
-127	53	-36
-127	54	-36
-127	55	-35
-127	56	-35
-127	57	-34
-127	58	-34
-127	59	-33
-127	60	-33
-127	61	-32
-127	62	-32
-127	63	-31
-127	64	-31
-127	65	-30
-127	66	-30
-127	67	-29
-127	68	-29
-127	69	-28
-127	70	-28
-127	71	-27
-127	72	-27
-127	73	-26
-127	74	-26
-127	75	-25
-127	76	-25
-127	77	-24
-127	78	-24
-127	79	-23
-127	80	-23
-127	81	-22
-127	82	-22
-127	83	-21
-127	84	-21
-127	85	-20
-127	86	-20
-127	87	-19
-127	88	-19
-127	89	-18
-127	90	-18
-127	91	-17
-127	92	-17
-127	93	-16
-127	94	-16
-127	95	-15
-127	96	-15
-127	97	-14
-127	98	-14
-127	99	-13
-127	100	-13
-127	101	-12
-127	102	-12
-127	103	-11
-127	104	-11
-127	105	-10
-127	106	-10
-127	107	-9
-127	108	-9
-127	109	-8
-127	110	-8
-127	111	-7
-127	112	-7
-127	113	-6
-127	114	-6
-127	115	-5
-127	116	-5
-127	117	-4
-127	118	-4
-127	119	-3
-127	120	-3
-127	121	-2
-127	122	-2
-127	123	-1
-127	124	-1
-127	125	0
-126	-127	-126
-126	-126	-125
-126	-125	-125
-126	-124	-124
-126	-123	-124
-126	-122	-123
-126	-121	-123
-126	-120	-122
-126	-119	-122
-126	-118	-121
-126	-117	-121
-126	-116	-120
-126	-115	-120
-126	-114	-119
-126	-113	-119
-126	-112	-118
-126	-111	-118
-126	-110	-117
-126	-109	-117
-126	-108	-116
-126	-107	-116
-126	-106	-115
-126	-105	-115
-126	-104	-114
-126	-103	-114
-126	-102	-113
-126	-101	-113
-126	-100	-112
-126	-99	-112
-126	-98	-111
-126	-97	-111
-126	-96	-110
-126	-95	-110
-126	-94	-109
-126	-93	-109
-126	-92	-108
-126	-91	-108
-126	-90	-107
-126	-89	-107
-126	-88	-106
-126	-87	-106
-126	-86	-105
-126	-85	-105
-126	-84	-104
-126	-83	-104
-126	-82	-103
-126	-81	-103
-126	-80	-102
-126	-79	-102
-126	-78	-101
-126	-77	-101
-126	-76	-100
-126	-75	-100
-126	-74	-99
-126	-73	-99
-126	-72	-98
-126	-71	-98
-126	-70	-97
-126	-69	-97
-126	-68	-96
-126	-67	-96
-126	-66	-95
-126	-65	-95
-126	-64	-94
-126	-63	-94
-126	-62	-93
-126	-61	-93
-126	-60	-92
-126	-59	-92
-126	-58	-91
-126	-57	-91
-126	-56	-90
-126	-55	-90
-126	-54	-89
-126	-53	-89
-126	-52	-88
-126	-51	-88
-126	-50	-87
-126	-49	-87
-126	-48	-86
-126	-47	-86
-126	-46	-85
-126	-45	-85
-126	-44	-84
-126	-43	-84
-126	-42	-83
-126	-41	-83
-126	-40	-82
-126	-39	-82
-126	-38	-81
-126	-37	-81
-126	-36	-80
-126	-35	-80
-126	-34	-79
-126	-33	-79
-126	-32	-78
-126	-31	-78
-126	-30	-77
-126	-29	-77
-126	-28	-76
-126	-27	-76
-126	-26	-75
-126	-25	-75
-126	-24	-74
-126	-23	-74
-126	-22	-73
-126	-21	-73
-126	-20	-72
-126	-19	-72
-126	-18	-71
-126	-17	-71
-126	-16	-70
-126	-15	-70
-126	-14	-69
-126	-13	-69
-126	-12	-68
-126	-11	-68
-126	-10	-67
-126	-9	-67
-126	-8	-66
-126	-7	-66
-126	-6	-65
-126	-5	-65
-126	-4	-64
-126	-3	-64
-126	-2	-63
-126	-1	-63
-126	0	-62
-126	1	-62
-126	2	-61
-126	3	-61
-126	4	-60
-126	5	-60
-126	6	-59
-126	7	-59
-126	8	-58
-126	9	-58
-126	10	-57
-126	11	-57
-126	12	-56
-126	13	-56
-126	14	-55
-126	15	-55
-126	16	-54
-126	17	-54
-126	18	-53
-126	19	-53
-126	20	-52
-126	21	-52
-126	22	-51
-126	23	-51
-126	24	-50
-126	25	-50
-126	26	-49
-126	27	-49
-126	28	-48
-126	29	-48
-126	30	-47
-126	31	-47
-126	32	-46
-126	33	-46
-126	34	-45
-126	35	-45
-126	36	-44
-126	37	-44
-126	38	-43
-126	39	-43
-126	40	-42
-126	41	-42
-126	42	-41
-126	43	-41
-126	44	-40
-126	45	-40
-126	46	-39
-126	47	-39
-126	48	-38
-126	49	-38
-126	50	-37
-126	51	-37
-126	52	-36
-126	53	-36
-126	54	-35
-126	55	-35
-126	56	-34
-126	57	-34
-126	58	-33
-126	59	-33
-126	60	-32
-126	61	-32
-126	62	-31
-126	63	-31
-126	64	-30
-126	65	-30
-126	66	-29
-126	67	-29
-126	68	-28
-126	69	-28
-126	70	-27
-126	71	-27
-126	72	-26
-126	73	-26
-126	74	-25
-126	75	-25
-126	76	-24
-126	77	-24
-126	78	-23
-126	79	-23
-126	80	-22
-126	81	-22
-126	82	-21
-126	83	-21
-126	84	-20
-126	85	-20
-126	86	-19
-126	87	-19
-126	88	-18
-126	89	-18
-126	90	-17
-126	91	-17
-126	92	-16
-126	93	-16
-126	94	-15
-126	95	-15
-126	96	-14
-126	97	-14
-126	98	-13
-126	99	-13
-126	100	-12
-126	101	-12
-126	102	-11
-126	103	-11
-126	104	-10
-126	105	-10
-126	106	-9
-126	107	-9
-126	108	-8
-126	109	-8
-126	110	-7
-126	111	-7
-126	112	-6
-126	113	-6
-126	114	-5
-126	115	-5
-126	116	-4
-126	117	-4
-126	118	-3
-126	119	-3
-126	120	-2
-126	121	-2
-126	122	-1
-126	123	-1
-126	124	0
-126	125	0
-125	-127	-125
-125	-126	-125
-125	-125	-124
-125	-124	-124
-125	-123	-123
-125	-122	-123
-125	-121	-122
-125	-120	-122
-125	-119	-121
-125	-118	-121
-125	-117	-120
-125	-116	-120
-125	-115	-119
-125	-114	-119
-125	-113	-118
-125	-112	-118
-125	-111	-117
-125	-110	-117
-125	-109	-116
-125	-108	-116
-125	-107	-115
-125	-106	-115
-125	-105	-114
-125	-104	-114
-125	-103	-113
-125	-102	-113
-125	-101	-112
-125	-100	-112
-125	-99	-111
-125	-98	-111
-125	-97	-110
-125	-96	-110
-125	-95	-109
-125	-94	-109
-125	-93	-108
-125	-92	-108
-125	-91	-107
-125	-90	-107
-125	-89	-106
-125	-88	-106
-125	-87	-105
-125	-86	-105
-125	-85	-104
-125	-84	-104
-125	-83	-103
-125	-82	-103
-125	-81	-102
-125	-80	-102
-125	-79	-101
-125	-78	-101
-125	-77	-100
-125	-76	-100
-125	-75	-99
-125	-74	-99
-125	-73	-98
-125	-72	-98
-125	-71	-97
-125	-70	-97
-125	-69	-96
-125	-68	-96
-125	-67	-95
-125	-66	-95
-125	-65	-94
-125	-64	-94
-125	-63	-93
-125	-62	-93
-125	-61	-92
-125	-60	-92
-125	-59	-91
-125	-58	-91
-125	-57	-90
-125	-56	-90
-125	-55	-89
-125	-54	-89
-125	-53	-88
-125	-52	-88
-125	-51	-87
-125	-50	-87
